date,year,month,quarter,day_of_week,region,category,product,channel,unit_price,units_sold,discount_pct,revenue,profit_margin,profit,returns_pct,net_revenue
2023-10-09,2023,10,4,0,South,Sports,Dumbbells,Retail Store,1625.2,19,0.07,28717.28,0.201,5772.17,0.027,27941.91
2023-10-09,2023,10,4,0,South,Electronics,Camera,Online,20185.49,10,0.126,176421.18,0.289,50985.72,0.072,163718.86
2023-10-10,2023,10,4,1,North,Clothing,Jeans,Online,1551.28,11,0.091,15511.25,0.14,2171.58,0.07,14425.46
2023-10-11,2023,10,4,2,West,Groceries,Pulses,Online,410.48,10,0.131,3567.07,0.178,634.94,0.005,3549.23
2023-10-11,2023,10,4,2,East,Groceries,Flour,Retail Store,357.58,10,0.033,3457.8,0.248,857.53,0.073,3205.38
2023-10-11,2023,10,4,2,East,Home & Kitchen,Curtains,Online,4598.68,14,0.112,57170.79,0.149,8518.45,0.02,56027.37
2023-10-11,2023,10,4,2,North,Sports,Cycle,Retail Store,2413.23,9,0.066,20285.61,0.155,3144.27,0.071,18845.33
2023-10-12,2023,10,4,3,North,Sports,Cricket Bat,Retail Store,2408.38,12,0.047,27542.23,0.259,7133.44,0.018,27046.47
2023-10-12,2023,10,4,3,South,Electronics,Camera,Online,21834.52,11,0.139,206794.74,0.131,27090.11,0.03,200590.9
2023-10-12,2023,10,4,3,South,Clothing,Jeans,Retail Store,1586.66,12,0.042,18240.24,0.233,4249.98,0.078,16817.5
2023-10-13,2023,10,4,4,East,Groceries,Pulses,Wholesale,378.28,12,0.184,3704.12,0.196,726.01,0.009,3670.78
2023-10-13,2023,10,4,4,South,Home & Kitchen,Cookware Set,Online,4136.21,11,0.122,39947.52,0.295,11784.52,0.052,37870.25
2023-10-13,2023,10,4,4,South,Home & Kitchen,Mixer,Online,2510.51,7,0.131,15271.43,0.243,3710.96,0.032,14782.74
2023-10-14,2023,10,4,5,West,Home & Kitchen,Cookware Set,Wholesale,2678.31,14,0.19,30372.04,0.288,8747.15,0.02,29764.6
2023-10-14,2023,10,4,5,South,Home & Kitchen,Bedsheet,Online,4495.26,9,0.133,35076.51,0.336,11785.71,0.055,33147.3
2023-10-15,2023,10,4,6,East,Clothing,Shoes,Retail Store,851.44,15,0.032,12362.91,0.321,3968.49,0.032,11967.3
2023-10-16,2023,10,4,0,West,Sports,Cycle,Online,2118.73,9,0.111,16951.96,0.118,2000.33,0.06,15934.84
2023-10-16,2023,10,4,0,South,Clothing,T-Shirt,Online,1046.7,6,0.135,5432.37,0.26,1412.42,0.005,5405.21
2023-10-17,2023,10,4,1,South,Clothing,Shoes,Online,885.34,11,0.09,8862.25,0.165,1462.27,0.007,8800.21
2023-10-18,2023,10,4,2,North,Groceries,Rice,Retail Store,211.37,16,0.068,3151.95,0.21,661.91,0.077,2909.25
2023-10-19,2023,10,4,3,North,Home & Kitchen,Bedsheet,Online,2837.74,6,0.128,14847.06,0.215,3192.12,0.077,13703.84
2023-10-19,2023,10,4,3,South,Home & Kitchen,Cookware Set,Wholesale,4227.48,6,0.18,20799.2,0.129,2683.1,0.007,20653.61
2023-10-21,2023,10,4,5,North,Sports,Cycle,Online,1751.18,9,0.124,13806.3,0.145,2001.91,0.021,13516.37
2023-10-21,2023,10,4,5,West,Clothing,Shoes,Retail Store,1594.71,11,0.044,16769.97,0.115,1928.55,0.056,15830.85
2023-10-21,2023,10,4,5,North,Groceries,Flour,Wholesale,411.19,12,0.158,4154.66,0.145,602.43,0.016,4088.19
2023-10-21,2023,10,4,5,South,Sports,Cycle,Wholesale,1971.57,15,0.203,23570.12,0.201,4737.59,0.005,23452.27
2023-10-21,2023,10,4,5,South,Electronics,Smartphone,Retail Store,31121.08,6,0.06,175522.89,0.236,41423.4,0.079,161656.58
2023-10-22,2023,10,4,6,North,Sports,Cycle,Wholesale,1698.53,5,0.185,6921.51,0.277,1917.26,0.065,6471.61
2023-10-22,2023,10,4,6,West,Clothing,Shoes,Online,1434.35,9,0.138,11127.69,0.137,1524.49,0.079,10248.6
2023-10-24,2023,10,4,1,East,Electronics,Headphones,Retail Store,19563.36,8,0.071,145394.89,0.277,40274.38,0.05,138125.15
2023-10-25,2023,10,4,2,West,Electronics,Smartphone,Wholesale,19780.61,11,0.191,176027.65,0.257,45239.11,0.021,172331.07
2023-10-25,2023,10,4,2,West,Clothing,T-Shirt,Online,1379.1,8,0.102,9907.45,0.308,3051.49,0.016,9748.93
2023-10-26,2023,10,4,3,North,Groceries,Pulses,Retail Store,243.75,9,0.039,2108.19,0.118,248.77,0.064,1973.27
2023-10-26,2023,10,4,3,South,Electronics,Camera,Retail Store,19803.1,10,0.08,182188.52,0.201,36619.89,0.079,167795.63
2023-10-26,2023,10,4,3,West,Groceries,Cooking Oil,Retail Store,328.38,8,0.052,2490.43,0.215,535.44,0.073,2308.63
2023-10-27,2023,10,4,4,East,Electronics,Headphones,Retail Store,21177.06,7,0.062,139048.58,0.261,36291.68,0.063,130288.52
2023-10-27,2023,10,4,4,North,Home & Kitchen,Water Purifier,Online,3397.41,7,0.095,21522.59,0.106,2281.39,0.004,21436.5
2023-10-27,2023,10,4,4,South,Sports,Cycle,Online,2638.08,10,0.13,22951.3,0.11,2524.64,0.029,22285.71
2023-10-27,2023,10,4,4,East,Home & Kitchen,Cookware Set,Retail Store,3461.83,8,0.039,26614.55,0.121,3220.36,0.037,25629.81
2023-10-28,2023,10,4,5,East,Clothing,T-Shirt,Online,904.45,10,0.103,8112.92,0.309,2506.89,0.034,7837.08
2023-10-28,2023,10,4,5,South,Electronics,Tablet,Retail Store,28226.58,12,0.035,326863.8,0.178,58181.76,0.005,325229.48
2023-10-28,2023,10,4,5,North,Sports,Cycle,Wholesale,2513.13,12,0.177,24819.67,0.325,8066.39,0.015,24447.37
2023-10-29,2023,10,4,6,South,Clothing,Jacket,Online,1149.2,14,0.126,14061.61,0.207,2910.75,0.041,13485.08
2023-10-29,2023,10,4,6,North,Electronics,Tablet,Online,25202.03,14,0.11,314017.29,0.246,77248.25,0.062,294548.22
2023-10-30,2023,10,4,0,South,Home & Kitchen,Mixer,Wholesale,2540.39,8,0.166,16949.48,0.337,5711.97,0.037,16322.35
2023-10-31,2023,10,4,1,North,Clothing,Dress,Retail Store,1674.45,5,0.021,8196.43,0.158,1295.04,0.061,7696.45
2023-10-31,2023,10,4,1,East,Home & Kitchen,Curtains,Online,2574.89,17,0.122,38432.81,0.198,7609.7,0.043,36780.2
2023-10-31,2023,10,4,1,West,Sports,Dumbbells,Online,2322.44,12,0.124,24413.49,0.285,6957.84,0.07,22704.55
2023-11-01,2023,11,4,2,West,Electronics,Laptop,Online,26306.5,14,0.149,313415.64,0.317,99352.76,0.071,291163.13
2023-11-02,2023,11,4,3,North,Groceries,Sugar,Wholesale,311.33,8,0.17,2067.23,0.222,458.93,0.074,1914.25
2023-11-02,2023,11,4,3,West,Clothing,T-Shirt,Retail Store,956.25,8,0.051,7259.85,0.181,1314.03,0.023,7092.87
2023-11-03,2023,11,4,4,East,Clothing,Jacket,Online,1220.76,14,0.115,15125.22,0.106,1603.27,0.012,14943.72
2023-11-04,2023,11,4,5,East,Sports,Dumbbells,Retail Store,1421.0,8,0.037,10947.38,0.316,3459.37,0.023,10695.59
2023-11-04,2023,11,4,5,West,Sports,Yoga Mat,Online,1864.88,14,0.112,23184.19,0.174,4034.05,0.031,22465.48
2023-11-04,2023,11,4,5,North,Home & Kitchen,Bedsheet,Retail Store,4075.13,18,0.065,68584.44,0.127,8710.22,0.032,66389.74
2023-11-05,2023,11,4,6,East,Groceries,Sugar,Wholesale,357.62,16,0.191,4629.03,0.332,1536.84,0.047,4411.47
2023-11-05,2023,11,4,6,West,Home & Kitchen,Water Purifier,Wholesale,3263.33,4,0.188,10599.3,0.207,2194.06,0.044,10132.93
2023-11-05,2023,11,4,6,West,Home & Kitchen,Mixer,Retail Store,3541.89,8,0.066,26465.0,0.286,7568.99,0.033,25591.65
2023-11-06,2023,11,4,0,East,Groceries,Flour,Retail Store,239.24,7,0.035,1616.07,0.252,407.25,0.079,1488.4
2023-11-06,2023,11,4,0,East,Electronics,Laptop,Wholesale,20765.88,20,0.205,330177.49,0.181,59762.13,0.077,304753.82
2023-11-06,2023,11,4,0,South,Home & Kitchen,Mixer,Wholesale,4741.88,15,0.174,58751.89,0.302,17743.07,0.049,55873.05
2023-11-06,2023,11,4,0,East,Groceries,Sugar,Retail Store,396.76,11,0.06,4102.5,0.324,1329.21,0.055,3876.86
2023-11-08,2023,11,4,2,East,Electronics,Smartphone,Online,27311.94,8,0.13,190091.1,0.237,45051.59,0.074,176024.36
2023-11-08,2023,11,4,2,East,Sports,Cycle,Online,2500.71,14,0.115,30983.8,0.247,7653.0,0.048,29496.58
2023-11-08,2023,11,4,2,South,Electronics,Smartphone,Online,22343.2,15,0.091,304649.53,0.238,72506.59,0.059,286675.21
2023-11-09,2023,11,4,3,East,Groceries,Sugar,Retail Store,266.89,10,0.024,2604.85,0.198,515.76,0.072,2417.3
2023-11-09,2023,11,4,3,East,Home & Kitchen,Water Purifier,Retail Store,4666.99,12,0.025,54603.78,0.15,8190.57,0.053,51709.78
2023-11-10,2023,11,4,4,South,Electronics,Camera,Wholesale,24655.23,6,0.2,118345.1,0.263,31124.76,0.014,116688.27
2023-11-10,2023,11,4,4,South,Home & Kitchen,Bedsheet,Wholesale,3155.44,13,0.176,33801.07,0.234,7909.45,0.002,33733.47
2023-11-12,2023,11,4,6,West,Home & Kitchen,Mixer,Retail Store,3147.51,5,0.025,15344.11,0.248,3805.34,0.015,15113.95
2023-11-12,2023,11,4,6,West,Home & Kitchen,Mixer,Retail Store,2750.72,15,0.054,39032.72,0.254,9914.31,0.04,37471.41
2023-11-12,2023,11,4,6,South,Sports,Football,Wholesale,1934.02,10,0.187,15723.58,0.214,3364.85,0.045,15016.02
2023-11-12,2023,11,4,6,South,Electronics,Laptop,Online,24089.81,11,0.105,237164.18,0.197,46721.34,0.004,236215.52
2023-11-13,2023,11,4,0,North,Clothing,Shoes,Online,1488.45,11,0.148,13949.75,0.154,2148.26,0.016,13726.55
2023-11-13,2023,11,4,0,North,Clothing,Jeans,Retail Store,937.18,11,0.05,9793.53,0.338,3310.21,0.008,9715.18
2023-11-14,2023,11,4,1,East,Sports,Cycle,Wholesale,2734.3,15,0.169,34083.05,0.343,11690.49,0.009,33776.3
2023-11-14,2023,11,4,1,South,Home & Kitchen,Curtains,Retail Store,3935.72,10,0.034,38019.06,0.269,10227.13,0.046,36270.18
2023-11-14,2023,11,4,1,South,Clothing,Shoes,Retail Store,1217.09,9,0.053,10373.26,0.24,2489.58,0.057,9781.98
2023-11-14,2023,11,4,1,South,Electronics,Laptop,Retail Store,34678.16,21,0.035,702752.91,0.183,128603.78,0.035,678156.56
2023-11-14,2023,11,4,1,North,Groceries,Sugar,Online,347.03,10,0.104,3109.39,0.161,500.61,0.071,2888.62
2023-11-15,2023,11,4,2,South,Clothing,Jacket,Online,1372.64,14,0.094,17410.57,0.232,4039.25,0.044,16644.5
2023-11-16,2023,11,4,3,South,Home & Kitchen,Curtains,Retail Store,4598.26,10,0.06,43223.64,0.129,5575.85,0.031,41883.71
2023-11-16,2023,11,4,3,West,Electronics,Laptop,Online,19958.73,13,0.1,233517.14,0.345,80563.41,0.013,230481.42
2023-11-16,2023,11,4,3,South,Home & Kitchen,Cookware Set,Online,3840.13,12,0.111,40966.51,0.285,11675.46,0.021,40106.21
2023-11-16,2023,11,4,3,East,Electronics,Camera,Retail Store,28442.1,10,0.04,273044.16,0.108,29488.77,0.062,256115.42
2023-11-16,2023,11,4,3,North,Groceries,Cooking Oil,Wholesale,286.94,13,0.151,3166.96,0.273,864.58,0.008,3141.62
2023-11-16,2023,11,4,3,East,Sports,Yoga Mat,Wholesale,1414.33,2,0.164,2364.76,0.155,366.54,0.079,2177.94
2023-11-17,2023,11,4,4,East,Groceries,Pulses,Wholesale,299.78,8,0.161,2012.12,0.334,672.05,0.001,2010.11
2023-11-17,2023,11,4,4,North,Groceries,Rice,Retail Store,351.0,15,0.042,5043.87,0.238,1200.44,0.033,4877.42
2023-11-17,2023,11,4,4,South,Electronics,Smartphone,Wholesale,21071.53,11,0.169,192614.86,0.114,21958.09,0.049,183176.73
2023-11-17,2023,11,4,4,West,Home & Kitchen,Mixer,Wholesale,4898.06,14,0.17,56915.46,0.128,7285.18,0.07,52931.38
2023-11-18,2023,11,4,5,North,Clothing,Dress,Retail Store,1177.36,15,0.039,16971.64,0.261,4429.6,0.012,16767.98
2023-11-18,2023,11,4,5,West,Clothing,T-Shirt,Wholesale,856.8,11,0.169,7832.01,0.129,1010.33,0.037,7542.23
2023-11-19,2023,11,4,6,South,Electronics,Headphones,Wholesale,18975.56,13,0.159,207459.8,0.126,26139.93,0.024,202480.76
2023-11-19,2023,11,4,6,North,Electronics,Smartphone,Wholesale,25091.23,12,0.198,241478.0,0.133,32116.57,0.061,226747.84
2023-11-19,2023,11,4,6,North,Clothing,Shoes,Retail Store,1203.4,13,0.057,14752.48,0.231,3407.82,0.001,14737.73
2023-11-20,2023,11,4,0,North,Clothing,Dress,Online,1568.58,12,0.132,16338.33,0.261,4264.3,0.03,15848.18
2023-11-22,2023,11,4,2,West,Sports,Football,Online,2553.0,11,0.147,23954.8,0.119,2850.62,0.003,23882.94
2023-11-22,2023,11,4,2,East,Electronics,Smartphone,Wholesale,25595.9,16,0.179,336227.74,0.318,106920.42,0.072,312019.34
2023-11-24,2023,11,4,4,South,Sports,Dumbbells,Online,1619.17,14,0.11,20174.86,0.278,5608.61,0.042,19327.52
2023-11-24,2023,11,4,4,North,Clothing,Jeans,Online,1384.67,17,0.119,20738.2,0.194,4023.21,0.027,20178.27
2023-11-24,2023,11,4,4,West,Sports,Dumbbells,Wholesale,1515.88,8,0.2,9701.63,0.26,2522.42,0.028,9429.98
2023-11-25,2023,11,4,5,East,Sports,Cycle,Retail Store,2279.46,17,0.06,36425.77,0.27,9834.96,0.003,36316.49
2023-11-25,2023,11,4,5,West,Sports,Cycle,Wholesale,2715.27,14,0.16,31931.58,0.171,5460.3,0.023,31197.15
2023-11-25,2023,11,4,5,North,Sports,Cycle,Online,1641.86,15,0.126,21524.78,0.202,4348.01,0.067,20082.62
2023-11-26,2023,11,4,6,East,Electronics,Laptop,Retail Store,31186.19,9,0.055,265238.55,0.23,61004.87,0.001,264973.31
2023-11-26,2023,11,4,6,East,Clothing,Shoes,Wholesale,1413.82,14,0.205,15735.82,0.29,4563.39,0.054,14886.09
2023-11-27,2023,11,4,0,West,Electronics,Camera,Online,26376.61,7,0.128,161002.83,0.317,51037.9,0.036,155206.73
2023-11-27,2023,11,4,0,North,Sports,Football,Wholesale,2465.25,6,0.154,12513.61,0.231,2890.64,0.059,11775.31
2023-11-28,2023,11,4,1,North,Clothing,Jacket,Retail Store,915.18,15,0.046,13096.23,0.119,1558.45,0.042,12546.19
2023-11-28,2023,11,4,1,East,Sports,Dumbbells,Wholesale,1680.66,15,0.151,21403.21,0.219,4687.3,0.055,20226.03
2023-11-29,2023,11,4,2,South,Clothing,Jacket,Online,1374.13,11,0.113,13407.39,0.318,4263.55,0.044,12817.46
2023-11-29,2023,11,4,2,East,Clothing,Dress,Retail Store,1406.69,14,0.04,18905.91,0.206,3894.62,0.079,17412.34
2023-11-29,2023,11,4,2,South,Clothing,Dress,Online,1276.18,5,0.13,5551.38,0.134,743.88,0.041,5323.77
2023-11-29,2023,11,4,2,South,Home & Kitchen,Bedsheet,Retail Store,2557.42,5,0.04,12275.62,0.21,2577.88,0.021,12017.83
2023-11-29,2023,11,4,2,West,Groceries,Pulses,Retail Store,213.21,9,0.021,1878.59,0.348,653.75,0.015,1850.41
2023-11-30,2023,11,4,3,East,Electronics,Tablet,Online,31205.33,9,0.123,246303.67,0.119,29310.14,0.076,227584.59
2023-12-02,2023,12,4,5,East,Sports,Cycle,Wholesale,1861.36,14,0.178,21420.53,0.179,3834.27,0.056,20220.98
2023-12-02,2023,12,4,5,East,Home & Kitchen,Curtains,Retail Store,4886.44,14,0.022,66905.14,0.302,20205.35,0.002,66771.33
2023-12-03,2023,12,4,6,South,Groceries,Pulses,Online,272.03,11,0.126,2615.3,0.135,353.07,0.048,2489.77
2023-12-03,2023,12,4,6,West,Home & Kitchen,Cookware Set,Online,2997.57,22,0.146,56318.35,0.137,7715.61,0.051,53446.11
2023-12-03,2023,12,4,6,North,Sports,Football,Retail Store,2449.34,20,0.045,46782.39,0.137,6409.19,0.077,43180.15
2023-12-03,2023,12,4,6,West,Sports,Cricket Bat,Online,2235.6,10,0.136,19315.58,0.326,6296.88,0.033,18678.17
2023-12-04,2023,12,4,0,East,Clothing,Dress,Wholesale,1643.96,8,0.152,11152.62,0.293,3267.72,0.009,11052.25
2023-12-04,2023,12,4,0,East,Clothing,T-Shirt,Online,1068.19,10,0.119,9410.75,0.334,3143.19,0.023,9194.3
2023-12-04,2023,12,4,0,South,Home & Kitchen,Bedsheet,Retail Store,2470.81,12,0.029,28789.88,0.189,5441.29,0.056,27177.65
2023-12-05,2023,12,4,1,West,Clothing,Jeans,Retail Store,1283.56,11,0.063,13229.65,0.329,4352.55,0.051,12554.94
2023-12-07,2023,12,4,3,East,Groceries,Cooking Oil,Wholesale,392.68,9,0.174,2919.18,0.234,683.09,0.074,2703.16
2023-12-08,2023,12,4,4,East,Home & Kitchen,Cookware Set,Retail Store,3411.51,10,0.07,31727.04,0.244,7741.4,0.068,29569.6
2023-12-08,2023,12,4,4,East,Electronics,Smartphone,Retail Store,22210.24,11,0.059,229898.19,0.319,73337.52,0.026,223920.84
2023-12-08,2023,12,4,4,East,Home & Kitchen,Curtains,Wholesale,3249.95,11,0.199,28635.31,0.259,7416.55,0.005,28492.13
2023-12-08,2023,12,4,4,East,Clothing,Jacket,Online,1465.59,12,0.107,15705.26,0.257,4036.25,0.01,15548.21
2023-12-08,2023,12,4,4,South,Electronics,Tablet,Retail Store,27116.82,7,0.055,179377.76,0.312,55965.86,0.076,165745.05
2023-12-08,2023,12,4,4,West,Sports,Football,Wholesale,2798.52,11,0.16,25858.32,0.126,3258.15,0.054,24461.97
2023-12-08,2023,12,4,4,East,Clothing,T-Shirt,Wholesale,1002.99,16,0.196,12902.46,0.19,2451.47,0.057,12167.02
2023-12-08,2023,12,4,4,East,Clothing,Jacket,Online,1051.74,10,0.115,9307.9,0.208,1936.04,0.004,9270.67
2023-12-09,2023,12,4,5,North,Clothing,Shoes,Retail Store,1401.56,13,0.044,17418.59,0.141,2456.02,0.009,17261.82
2023-12-09,2023,12,4,5,East,Electronics,Camera,Online,26545.52,8,0.093,192614.29,0.208,40063.77,0.018,189147.23
2023-12-10,2023,12,4,6,West,Clothing,Jeans,Online,1037.72,12,0.131,10821.34,0.248,2683.69,0.06,10172.06
2023-12-10,2023,12,4,6,North,Clothing,Jeans,Online,1572.87,14,0.098,19862.2,0.241,4786.79,0.011,19643.72
2023-12-10,2023,12,4,6,South,Clothing,T-Shirt,Retail Store,851.26,17,0.068,13487.36,0.232,3129.07,0.055,12745.56
2023-12-10,2023,12,4,6,North,Home & Kitchen,Mixer,Retail Store,2682.2,16,0.039,41241.51,0.1,4124.15,0.019,40457.92
2023-12-10,2023,12,4,6,East,Home & Kitchen,Cookware Set,Retail Store,3234.03,10,0.072,30011.8,0.315,9453.72,0.032,29051.42
2023-12-11,2023,12,4,0,East,Electronics,Smartphone,Retail Store,23278.76,12,0.048,265936.55,0.327,86961.25,0.043,254501.28
2023-12-11,2023,12,4,0,West,Clothing,Shoes,Retail Store,1360.21,16,0.023,21262.8,0.301,6400.1,0.011,21028.91
2023-12-12,2023,12,4,1,East,Electronics,Camera,Retail Store,17559.22,8,0.037,135276.23,0.223,30166.6,0.035,130541.56
2023-12-12,2023,12,4,1,West,Groceries,Flour,Retail Store,294.1,10,0.042,2817.48,0.205,577.58,0.026,2744.23
2023-12-12,2023,12,4,1,North,Sports,Cricket Bat,Retail Store,1562.13,11,0.067,16032.14,0.243,3895.81,0.021,15695.47
2023-12-12,2023,12,4,1,East,Clothing,T-Shirt,Retail Store,1400.28,7,0.025,9556.91,0.33,3153.78,0.078,8811.47
2023-12-13,2023,12,4,2,East,Clothing,Jacket,Wholesale,1046.63,9,0.178,7742.97,0.321,2485.49,0.015,7626.83
2023-12-13,2023,12,4,2,East,Clothing,Shoes,Wholesale,1342.93,16,0.165,17941.54,0.139,2493.87,0.055,16954.76
2023-12-14,2023,12,4,3,North,Home & Kitchen,Curtains,Online,4783.35,16,0.133,66354.63,0.219,14531.66,0.068,61842.52
2023-12-15,2023,12,4,4,South,Electronics,Camera,Online,24951.68,17,0.121,372852.95,0.252,93958.94,0.061,350108.92
2023-12-15,2023,12,4,4,North,Groceries,Cooking Oil,Online,214.69,9,0.145,1652.04,0.324,535.26,0.074,1529.79
2023-12-16,2023,12,4,5,East,Electronics,Smartphone,Retail Store,21257.18,8,0.054,160874.34,0.174,27992.14,0.075,148808.76
2023-12-16,2023,12,4,5,South,Groceries,Flour,Retail Store,272.07,11,0.036,2885.03,0.29,836.66,0.041,2766.74
2023-12-16,2023,12,4,5,North,Groceries,Sugar,Retail Store,355.61,7,0.071,2312.53,0.247,571.19,0.013,2282.47
2023-12-16,2023,12,4,5,West,Sports,Football,Wholesale,2004.78,8,0.179,13167.4,0.232,3054.84,0.076,12166.68
2023-12-17,2023,12,4,6,East,Home & Kitchen,Curtains,Wholesale,3398.67,13,0.159,37157.66,0.165,6131.01,0.016,36563.14
2023-12-17,2023,12,4,6,West,Electronics,Headphones,Online,28864.13,13,0.146,320449.57,0.349,111836.9,0.058,301863.49
2023-12-17,2023,12,4,6,East,Groceries,Sugar,Wholesale,299.48,19,0.208,4506.58,0.196,883.29,0.076,4164.08
2023-12-17,2023,12,4,6,North,Groceries,Rice,Online,313.57,8,0.15,2132.28,0.109,232.42,0.067,1989.42
2023-12-19,2023,12,4,1,South,Electronics,Camera,Online,24882.27,8,0.122,174773.06,0.256,44741.9,0.032,169180.32
2023-12-19,2023,12,4,1,East,Sports,Football,Online,1744.42,8,0.108,12448.18,0.239,2975.12,0.024,12149.42
2023-12-20,2023,12,4,2,North,Electronics,Headphones,Retail Store,33022.95,9,0.04,285318.29,0.308,87878.03,0.02,279611.92
2023-12-20,2023,12,4,2,South,Clothing,T-Shirt,Online,1196.83,16,0.136,16544.98,0.167,2763.01,0.047,15767.37
2023-12-20,2023,12,4,2,North,Electronics,Headphones,Online,18360.81,16,0.12,258520.2,0.292,75487.9,0.07,240423.79
2023-12-20,2023,12,4,2,South,Clothing,Jacket,Online,1348.69,12,0.147,13805.19,0.243,3354.66,0.041,13239.18
2023-12-20,2023,12,4,2,North,Home & Kitchen,Water Purifier,Wholesale,2872.84,17,0.164,40828.8,0.15,6124.32,0.04,39195.65
2023-12-21,2023,12,4,3,West,Clothing,Jeans,Online,1585.51,15,0.139,20476.86,0.329,6736.89,0.029,19883.03
2023-12-21,2023,12,4,3,East,Sports,Football,Online,1931.86,11,0.142,18232.89,0.164,2990.19,0.03,17685.9
2023-12-21,2023,12,4,3,West,Home & Kitchen,Bedsheet,Online,4110.49,14,0.14,49490.3,0.192,9502.14,0.015,48747.95
2023-12-22,2023,12,4,4,West,Electronics,Camera,Wholesale,24108.89,10,0.174,199139.43,0.322,64122.9,0.017,195754.06
2023-12-23,2023,12,4,5,North,Electronics,Laptop,Online,30383.77,10,0.148,258869.72,0.228,59022.3,0.001,258610.85
2023-12-23,2023,12,4,5,West,Sports,Cricket Bat,Online,1969.61,15,0.106,26412.47,0.305,8055.8,0.08,24299.47
2023-12-23,2023,12,4,5,South,Home & Kitchen,Curtains,Retail Store,3024.34,14,0.077,39080.52,0.321,12544.85,0.059,36774.77
2023-12-23,2023,12,4,5,North,Sports,Football,Retail Store,2222.78,8,0.045,16982.04,0.168,2852.98,0.017,16693.35
2023-12-23,2023,12,4,5,East,Home & Kitchen,Mixer,Online,4409.76,18,0.103,71199.98,0.268,19081.59,0.009,70559.18
2023-12-23,2023,12,4,5,North,Sports,Yoga Mat,Retail Store,2557.04,7,0.077,16521.04,0.338,5584.11,0.046,15761.07
2023-12-24,2023,12,4,6,West,Groceries,Flour,Online,295.18,15,0.134,3834.39,0.297,1138.81,0.014,3780.71
2023-12-24,2023,12,4,6,East,Home & Kitchen,Water Purifier,Wholesale,4097.88,19,0.191,62988.51,0.269,16943.91,0.017,61917.71
2023-12-25,2023,12,4,0,West,Home & Kitchen,Water Purifier,Online,4103.52,16,0.115,58105.84,0.221,12841.39,0.074,53806.01
2023-12-26,2023,12,4,1,West,Sports,Football,Retail Store,2206.03,12,0.053,25069.32,0.249,6242.26,0.047,23891.06
2023-12-27,2023,12,4,2,East,Sports,Cycle,Online,2783.57,11,0.148,26087.62,0.266,6939.31,0.033,25226.73
2023-12-27,2023,12,4,2,North,Home & Kitchen,Mixer,Wholesale,3538.88,19,0.173,55606.42,0.258,14346.46,0.049,52881.71
2023-12-28,2023,12,4,3,East,Sports,Dumbbells,Online,2209.33,14,0.127,27002.43,0.327,8829.79,0.037,26003.34
2023-12-28,2023,12,4,3,West,Groceries,Rice,Wholesale,283.44,9,0.155,2155.56,0.342,737.2,0.024,2103.83
2023-12-29,2023,12,4,4,North,Electronics,Smartphone,Wholesale,18696.16,8,0.209,118309.3,0.346,40935.02,0.051,112275.53
2023-12-29,2023,12,4,4,East,Electronics,Headphones,Wholesale,22674.03,14,0.167,264424.54,0.183,48389.69,0.033,255698.53
2023-12-29,2023,12,4,4,East,Groceries,Flour,Retail Store,418.86,8,0.047,3193.39,0.309,986.76,0.046,3046.49
2023-12-29,2023,12,4,4,South,Groceries,Flour,Retail Store,225.27,15,0.077,3118.86,0.205,639.37,0.069,2903.66
2023-12-29,2023,12,4,4,North,Home & Kitchen,Water Purifier,Online,4057.6,8,0.143,27818.91,0.342,9514.07,0.006,27652.0
2023-12-30,2023,12,4,5,South,Groceries,Rice,Online,321.94,12,0.144,3306.97,0.264,873.04,0.012,3267.29
2023-12-30,2023,12,4,5,North,Home & Kitchen,Water Purifier,Wholesale,2942.29,12,0.21,27892.91,0.332,9260.45,0.043,26693.51
2023-12-30,2023,12,4,5,North,Groceries,Rice,Retail Store,387.33,10,0.041,3714.49,0.177,657.46,0.017,3651.34
2023-12-31,2023,12,4,6,North,Electronics,Headphones,Wholesale,28792.95,12,0.166,288159.84,0.115,33138.38,0.049,274040.01
2023-12-31,2023,12,4,6,West,Electronics,Camera,Retail Store,27895.2,8,0.063,209102.42,0.239,49975.48,0.01,207011.4
2023-12-31,2023,12,4,6,South,Sports,Cycle,Wholesale,2788.18,10,0.19,22584.26,0.153,3455.39,0.065,21116.28
2023-12-31,2023,12,4,6,West,Clothing,Dress,Online,922.0,14,0.125,11294.5,0.124,1400.52,0.044,10797.54
2023-12-31,2023,12,4,6,South,Sports,Cycle,Retail Store,1506.54,13,0.021,19173.73,0.199,3815.57,0.075,17735.7
2023-12-31,2023,12,4,6,West,Clothing,Dress,Online,1271.26,13,0.139,14229.21,0.197,2803.15,0.048,13546.21
2024-01-01,2024,1,1,0,West,Electronics,Laptop,Online,34331.13,10,0.096,310353.42,0.299,92795.67,0.014,306008.47
